id,year,month,recreation_visitors,non_recreation_visitors,recreation_hr,non_recreation_hr,concession_lodging,tent_campers,rv_campers,concession_camping,backcountry_campers,misc_campers,non_recreation_overnight_stays,total_overnight_stays,np_name
850,2006,October,1128927,1139333,8460736,569667,1229,16757,21212,0,8501,2264,0,49963,Great Smoky Mountain
851,2006,November,702589,1024232,4935303,512116,839,2317,5269,0,3798,0,0,12223,Great Smoky Mountain
852,2006,December,502089,913947,3433628,456974,0,578,421,0,2406,0,0,3405,Great Smoky Mountain
853,2007,January,350818,712012,2404048,356006,0,251,190,0,2219,0,0,2660,Great Smoky Mountain
854,2007,February,342540,709088,2348280,354544,0,194,129,0,2329,0,0,2652,Great Smoky Mountain
855,2007,March,564878,646802,4062210,323401,453,4162,1851,0,8439,308,0,15213,Great Smoky Mountain
856,2007,April,701353,987191,5061926,493596,1267,4545,4251,0,8212,1659,0,19934,Great Smoky Mountain
857,2007,May,810438,1007462,6178480,503731,1343,14918,13122,0,9748,2718,0,41849,Great Smoky Mountain
858,2007,June,1116371,1212555,8741326,606278,1487,33002,23849,0,7355,5125,0,70818,Great Smoky Mountain
859,2007,July,1313210,1359969,10290063,679985,1449,38753,29848,0,7533,6148,0,83731,Great Smoky Mountain
860,2007,August,1011693,1085649,7802100,542825,1427,26220,17722,0,6762,5214,0,57345,Great Smoky Mountain
861,2007,September,951432,1023901,7091653,511951,1303,16272,15886,0,3565,2862,0,39888,Great Smoky Mountain
862,2007,October,1092798,1023901,8326359,511951,1229,20438,24662,0,7355,2474,0,56158,Great Smoky Mountain
863,2007,November,677203,989127,4732245,494564,0,4156,2181,0,3798,233,0,10368,Great Smoky Mountain
864,2007,December,439519,913947,3021800,456974,0,578,421,0,2900,0,0,3899,Great Smoky Mountain
865,2008,January,322865,687166,2218093,343583,0,279,176,0,2313,0,0,2768,Great Smoky Mountain
866,2008,February,340558,700804,2333175,350402,0,250,112,0,2188,0,0,2550,Great Smoky Mountain
867,2008,March,553078,646802,3980778,323401,324,3839,2142,0,8439,348,0,15092,Great Smoky Mountain
868,2008,April,628593,899473,4610123,449737,1221,5650,6090,0,7544,1551,0,22056,Great Smoky Mountain
869,2008,May,783847,984368,6007991,492184,1378,15393,13186,0,10423,1937,0,42317,Great Smoky Mountain
870,2008,June,1063589,1107297,8253274,553649,1461,28296,20816,0,8426,4199,0,63198,Great Smoky Mountain
871,2008,July,1257396,1257341,9746845,628671,1449,33111,25925,0,7533,6105,0,74123,Great Smoky Mountain
872,2008,August,1049206,1090070,7994762,545035,1403,24726,17006,0,6762,4052,0,53949,Great Smoky Mountain
873,2008,September,819816,928924,6061614,464462,1316,12709,11370,0,3700,2474,0,31569,Great Smoky Mountain
874,2008,October,1096711,1023901,8129258,511951,1326,15088,17027,0,7355,2596,0,43392,Great Smoky Mountain
875,2008,November,652023,989127,4600715,494564,853,2930,4710,0,3798,230,0,12521,Great Smoky Mountain
876,2008,December,476328,913947,3269158,456974,0,578,421,0,2900,0,0,3899,Great Smoky Mountain
877,2009,January,323614,687166,2231245,343583,0,287,206,0,2739,0,0,3232,Great Smoky Mountain
878,2009,February,334515,700804,2289868,350402,0,222,130,0,2044,0,0,2396,Great Smoky Mountain
879,2009,March,521140,982236,3761163,491118,324,3545,1429,0,9252,256,0,14806,Great Smoky Mountain
880,2009,April,770585,938286,5610580,469143,1221,7239,7688,0,7544,1009,0,24701,Great Smoky Mountain
881,2009,May,788974,968286,6098560,484143,1459,16567,14226,0,11477,1795,0,45524,Great Smoky Mountain
882,2009,June,1181938,1174187,9118490,587094,1461,31136,21839,0,8426,4331,0,67193,Great Smoky Mountain
883,2009,July,1404034,1326932,10848397,663466,1550,37785,27939,0,7533,5953,0,80760,Great Smoky Mountain
884,2009,August,1035277,1095997,7888912,547999,1486,24808,16977,0,6762,3216,0,53249,Great Smoky Mountain
885,2009,September,845655,928924,6341825,464462,1304,12926,15600,0,5386,2443,0,37659,Great Smoky Mountain
886,2009,October,1052137,1023901,7987756,511951,1326,16733,22096,0,9921,2347,0,52423,Great Smoky Mountain
887,2009,November,708797,989127,5026683,494564,853,3126,5535,0,5198,349,0,15061,Great Smoky Mountain
888,2009,December,524771,928010,3593453,464005,0,478,450,0,2900,0,0,3828,Great Smoky Mountain
889,2010,January,303318,687166,2093405,343583,0,220,190,0,2739,0,0,3149,Great Smoky Mountain
890,2010,February,239587,700804,1650765,350402,0,180,104,0,2044,0,0,2328,Great Smoky Mountain
891,2010,March,505950,982236,3603516,491118,324,1259,414,0,9252,382,0,11631,Great Smoky Mountain
892,2010,April,848946,938286,6088275,469143,1301,6589,5799,0,7544,673,0,21906,Great Smoky Mountain
893,2010,May,792980,968286,6033918,484143,1423,14433,11599,0,11477,1360,0,40292,Great Smoky Mountain
894,2010,June,1359978,1174191,10344151,587096,1487,31860,20547,0,10326,4644,0,68864,Great Smoky Mountain
895,2010,July,1403978,1129268,10755533,564634,1528,36913,25466,0,6364,5204,0,75475,Great Smoky Mountain
896,2010,August,947311,1090910,7200184,545455,1441,22326,14629,0,6762,2514,0,47672,Great Smoky Mountain
897,2010,September,845410,974999,6480793,487500,1361,16871,19496,0,5386,2580,0,45694,Great Smoky Mountain
898,2010,October,1252357,1120636,9439441,560318,1491,20536,24947,0,9488,2030,0,58492,Great Smoky Mountain
899,2010,November,621211,954599,4436390,477300,921,3178,5493,0,5198,173,0,14963,Great Smoky Mountain
900,2010,December,342512,849905,2360238,424953,0,139,307,0,2900,0,0,3346,Great Smoky Mountain
901,2011,January,214609,920542,1480710,460271,0,119,102,0,1981,0,0,2202,Great Smoky Mountain
902,2011,February,315206,661217,2160170,330609,0,158,60,0,2181,0,0,2399,Great Smoky Mountain
903,2011,March,502501,905095,3659940,452548,416,2982,901,0,11151,729,0,16179,Great Smoky Mountain
904,2011,April,690037,943551,5099651,471776,1301,7840,5249,0,11108,937,0,26435,Great Smoky Mountain
905,2011,May,727237,932196,5552284,466098,1406,12432,9197,0,12816,2164,0,38015,Great Smoky Mountain
906,2011,June,1121001,1141381,8629439,570691,1471,29471,17059,0,10099,4547,0,62647,Great Smoky Mountain
907,2011,July,1342491,1325115,10360002,662558,1585,36124,23692,0,8837,6246,0,76484,Great Smoky Mountain
908,2011,August,1002603,1060932,7511816,530466,1441,20989,11948,0,7077,2793,0,44248,Great Smoky Mountain
909,2011,September,882269,949292,6668495,474646,1328,16671,13903,0,7077,3287,0,42266,Great Smoky Mountain
910,2011,October,1133530,1186205,8498054,593103,1460,15376,21517,0,9488,2487,0,50328,Great Smoky Mountain
911,2011,November,605743,936948,4323453,468474,853,2786,4977,0,5707,126,0,14449,Great Smoky Mountain
912,2011,December,471603,325019,3224785,162510,0,129,127,0,2922,0,0,3178,Great Smoky Mountain
913,2012,January,269282,700000,1864702,350000,0,198,213,0,2739,0,0,3150,Great Smoky Mountain
914,2012,February,353390,684460,2404248,342230,0,162,109,0,1413,0,0,1684,Great Smoky Mountain
915,2012,March,611326,905095,4374828,452548,540,2605,1558,0,9857,681,0,15241,Great Smoky Mountain
916,2012,April,745545,943551,5399356,471776,1319,8066,4334,0,7544,983,0,22246,Great Smoky Mountain
917,2012,May,799760,932196,6189179,466098,1406,19386,12132,0,11477,2159,0,46560,Great Smoky Mountain
918,2012,June,1202056,1141381,9332801,570690,1471,33005,21236,0,10098,5904,0,71714,Great Smoky Mountain
919,2012,July,1392067,1325115,10598287,662558,1585,31745,24304,0,8837,4592,0,71063,Great Smoky Mountain
920,2012,August,1081025,1060932,8061716,530466,1452,20988,13038,0,7077,3002,0,45557,Great Smoky Mountain
921,2012,September,982942,949292,7325405,474646,1328,15846,14380,0,7077,2515,0,41146,Great Smoky Mountain
922,2012,October,1144273,1186205,8626214,593102,1460,17386,22682,0,9488,2509,0,53525,Great Smoky Mountain
923,2012,November,623636,936948,4443272,468474,723,2540,4409,0,5707,1046,0,14425,Great Smoky Mountain
924,2012,December,480527,325019,3284755,162510,0,129,127,0,2922,0,0,3178,Great Smoky Mountain
925,2013,January,265633,630923,1831725,315462,0,198,209,0,2260,0,0,2667,Great Smoky Mountain
926,2013,February,252437,658848,1725780,329424,0,158,109,0,1413,0,0,1680,Great Smoky Mountain
927,2013,March,465594,905095,3376922,452548,540,2958,1210,0,7544,1927,0,14179,Great Smoky Mountain
928,2013,April,636677,943551,4661390,471776,1319,7126,5132,0,7544,760,0,21881,Great Smoky Mountain
929,2013,May,885960,932196,6669522,466098,1467,14324,12276,0,11000,1841,0,40907,Great Smoky Mountain
930,2013,June,1321821,1141381,10029344,570690,1471,27192,21808,0,10057,4998,0,65526,Great Smoky Mountain
931,2013,July,1399567,1258486,10538164,629243,1518,29581,22019,0,7316,4313,0,64747,Great Smoky Mountain
932,2013,August,1040021,1060932,7823203,530466,1425,22664,13932,0,7188,2463,0,47672,Great Smoky Mountain
933,2013,September,1060237,949292,7809425,474646,1328,15261,13790,0,5560,3183,0,39122,Great Smoky Mountain
934,2013,October,847616,1186205,6090115,593102,697,7221,10009,0,3713,882,0,22522,Great Smoky Mountain
935,2013,November,688430,936948,4794702,468474,1029,1447,3260,0,3890,0,0,9626,Great Smoky Mountain
936,2013,December,490702,325019,3353132,162510,0,129,127,0,2922,0,0,3178,Great Smoky Mountain
937,2014,January,275353,630923,1882622,315462,0,182,114,0,1547,0,0,1843,Great Smoky Mountain
938,2014,February,296451,658848,2021218,329424,0,228,117,0,1316,0,0,1661,Great Smoky Mountain
939,2014,March,509454,905095,3676128,452548,313,2676,1470,0,9536,439,0,14434,Great Smoky Mountain
940,2014,April,724987,943551,5380862,471776,1262,7394,6564,0,12649,1214,0,29083,Great Smoky Mountain
941,2014,May,900900,932196,6756162,466098,1467,11830,11362,0,13113,2349,0,40121,Great Smoky Mountain
942,2014,June,1305063,1141381,9863771,570690,1492,29312,17056,0,10877,3763,0,62500,Great Smoky Mountain
943,2014,July,1445328,1258486,11128488,629243,1518,39592,23876,0,7975,7947,0,80908,Great Smoky Mountain
944,2014,August,1213262,1060932,9036682,530466,1425,23599,14150,0,7989,3326,0,50489,Great Smoky Mountain
945,2014,September,978105,949292,7223394,474646,1328,14628,13986,0,5299,1932,0,37173,Great Smoky Mountain
946,2014,October,1303450,1186205,9714088,593102,1367,19624,21014,0,10289,2272,0,54566,Great Smoky Mountain
947,2014,November,636596,936948,4443142,468474,1029,1466,3132,0,3814,0,0,9441,Great Smoky Mountain
948,2014,December,510327,630923,3480148,315462,0,619,532,0,1749,0,0,2900,Great Smoky Mountain
949,2015,January,373315,630923,2553230,315462,0,377,218,0,1951,0,0,2546,Great Smoky Mountain
950,2015,February,244214,658848,1666582,329424,0,201,116,0,1138,0,0,1455,Great Smoky Mountain
951,2015,March,598835,905095,4321740,452548,321,3415,1531,0,11298,439,0,17004,Great Smoky Mountain
952,2015,April,794886,943551,5846475,471776,1268,6674,5596,0,14292,1018,0,28848,Great Smoky Mountain
953,2015,May,1017955,932196,7859204,466098,1434,21120,16044,0,14830,4774,0,58202,Great Smoky Mountain
954,2015,June,1307646,1141381,9898739,570690,1503,25471,19630,0,11486,5416,0,63506,Great Smoky Mountain
955,2015,July,1441603,1258486,11000661,629243,1522,39369,19758,0,8751,5634,0,75034,Great Smoky Mountain
956,2015,August,1208882,1060932,9003034,530466,1414,26622,11170,0,7141,3902,0,50248,Great Smoky Mountain
957,2015,September,1096723,949292,8246666,474646,1328,21240,17034,0,7457,3038,0,50096,Great Smoky Mountain
958,2015,October,1353454,1186205,10222921,593102,1367,26340,22530,0,11506,2697,0,64440,Great Smoky Mountain
959,2015,November,707576,936948,4950035,468474,1029,1796,3323,0,5002,0,0,11150,Great Smoky Mountain
960,2015,December,567585,630923,3873022,315462,0,359,227,0,2777,0,0,3363,Great Smoky Mountain
961,2016,January,379730,630923,2604618,315462,0,472,218,0,2329,0,0,3019,Great Smoky Mountain
962,2016,February,353532,658848,2412488,329424,0,318,163,0,1619,0,0,2100,Great Smoky Mountain
963,2016,March,778211,905095,5642875,452548,473,4768,1921,0,14518,1937,0,23617,Great Smoky Mountain
964,2016,April,859420,943551,6310712,471776,1260,7722,6057,0,14507,1049,0,30595,Great Smoky Mountain
965,2016,May,1018224,932196,7797775,466098,1434,21678,13482,0,15586,2408,0,54589,Great Smoky Mountain
966,2016,June,1364138,1141381,10524655,570690,1503,39072,18380,0,13089,5535,0,77580,Great Smoky Mountain
967,2016,July,1464456,1258486,11237495,629243,1522,42480,19843,0,10915,5032,0,79792,Great Smoky Mountain
968,2016,August,1183778,1060932,8744823,530466,1463,23122,10192,0,7346,3010,0,45134,Great Smoky Mountain
969,2016,September,1165098,1054742,8684814,527371,1390,20480,16052,0,8369,2586,0,48878,Great Smoky Mountain
970,2016,October,1466584,1334690,11074492,667345,1419,27452,23476,0,14094,3220,0,69660,Great Smoky Mountain
971,2016,November,810894,1081022,5641882,540511,1029,2874,1838,0,5269,0,0,11010,Great Smoky Mountain
972,2016,December,468721,213365,3183090,106682,0,136,58,0,1708,0,0,1902,Great Smoky Mountain
973,2017,January,382161,630923,2614705,315462,0,466,364,0,1832,0,0,2662,Great Smoky Mountain
974,2017,February,457921,932876,3133682,466438,0,804,499,0,1923,0,0,3226,Great Smoky Mountain
975,2017,March,690615,722703,4992490,361352,473,5052,2150,0,12414,0,0,20089,Great Smoky Mountain
976,2017,April,867375,701491,6395760,350746,1291,7625,5706,0,16723,1055,0,32400,Great Smoky Mountain
977,2017,May,907646,497155,6944379,248578,1288,18698,11056,0,14675,2569,0,48286,Great Smoky Mountain
978,2017,June,1304711,657436,9864377,328718,1503,27956,16680,0,11840,4691,0,62670,Great Smoky Mountain
979,2017,July,1492508,1016251,11251058,508126,1521,32332,20762,0,9371,5809,0,69794,Great Smoky Mountain
980,2017,August,1235188,727496,9201284,363748,1405,25972,11492,0,9605,3002,0,51476,Great Smoky Mountain
981,2017,September,1282168,1054742,9345614,527371,1255,16581,14608,0,7269,1969,0,41682,Great Smoky Mountain
982,2017,October,1336369,1334690,10034760,667345,1395,21680,22814,0,11170,3190,0,60249,Great Smoky Mountain
983,2017,November,817238,1081022,5721245,540511,1029,2890,3802,0,5388,0,0,13109,Great Smoky Mountain
984,2017,December,564993,1039483,3844250,519742,0,408,164,0,2142,0,0,2714,Great Smoky Mountain
985,2018,January,320864,700114,2194548,350057,0,520,236,0,1435,0,0,2191,Great Smoky Mountain
986,2018,February,399156,700097,2731348,350048,0,463,358,0,1980,0,0,2801,Great Smoky Mountain
987,2018,March,689235,1034400,4956620,517200,473,3283,2494,0,12305,14,0,18569,Great Smoky Mountain
988,2018,April,820657,701491,6034392,350746,1242,6481,5651,0,15035,1281,0,29690,Great Smoky Mountain
989,2018,May,985145,497155,7389169,248578,1411,15292,11205,0,14475,1559,0,43942,Great Smoky Mountain
990,2018,June,1401741,657436,10727871,328718,1491,35004,21580,0,12017,4661,0,74752,Great Smoky Mountain
991,2018,July,1468273,1016251,11083666,508126,1507,30714,23128,0,8945,5242,0,69536,Great Smoky Mountain
992,2018,August,1195360,727496,8808343,363748,1382,20026,13666,0,6588,2653,0,44316,Great Smoky Mountain
993,2018,September,1369637,1054742,9839202,527371,1263,15700,10728,0,6725,1883,0,36300,Great Smoky Mountain
994,2018,October,1263665,1334690,9518065,667345,1365,22038,21574,0,10853,2812,0,58642,Great Smoky Mountain
995,2018,November,867110,1081022,6011800,540511,1029,1672,2439,0,5421,0,0,10561,Great Smoky Mountain
996,2018,December,640357,1039483,4362315,519742,0,974,590,0,1814,0,0,3378,Great Smoky Mountain
997,2019,January,496743,700114,3372888,350057,0,520,236,0,1231,0,0,1987,Great Smoky Mountain
998,2019,February,421770,700097,2871238,350048,0,463,358,0,1290,0,0,2111,Great Smoky Mountain
999,2019,March,786305,1034390,5595660,517195,321,4930,2399,0,10161,0,0,17811,Great Smoky Mountain
1000,2019,April,999259,701491,7129070,350746,1185,4603,3440,0,14067,365,0,23660,Great Smoky Mountain
1001,2019,May,1096056,497155,8127384,248578,1414,15098,10428,0,14686,1911,0,43536,Great Smoky Mountain
1002,2019,June,1469857,657436,11174096,328718,1507,35106,21358,0,11496,4628,0,74094,Great Smoky Mountain
1003,2019,July,1613133,1016251,11997590,508126,1457,29404,21608,0,8909,4755,0,66134,Great Smoky Mountain
1004,2019,August,1411231,727496,10307784,363748,1417,21335,14312,0,7143,2897,0,47104,Great Smoky Mountain
1005,2019,September,1273326,1054742,9285625,527371,1263,17417,14141,0,7141,1688,0,41650,Great Smoky Mountain
1006,2019,October,1408013,1334690,10532098,667345,1379,24066,22158,0,10970,2584,0,61157,Great Smoky Mountain
1007,2019,November,851419,1081022,5907295,540511,1012,1493,2512,0,5598,0,0,10615,Great Smoky Mountain
1008,2019,December,720631,1039483,4902855,519742,0,974,590,0,1877,0,0,3441,Great Smoky Mountain
1009,2020,January,438509,700114,2974990,350057,0,160,19,0,1433,0,0,1612,Great Smoky Mountain
1010,2020,February,426839,700097,2904112,350048,0,198,126,0,1719,0,0,2043,Great Smoky Mountain
1011,2020,March,487535,1034390,3530035,517195,0,4930,2399,0,7174,0,0,14503,Great Smoky Mountain
1012,2020,April,99371,701491,667770,350746,0,0,0,0,0,0,0,0,Great Smoky Mountain
1013,2020,May,828792,497155,5734948,248578,450,0,0,0,9005,0,0,9455,Great Smoky Mountain
1014,2020,June,1535660,657436,11064978,328718,1309,14343,12892,0,13927,120,0,42591,Great Smoky Mountain
1015,2020,July,1726187,1016251,12734172,508126,1457,30095,22240,0,11019,0,0,64811,Great Smoky Mountain
1016,2020,August,1544254,727496,11338450,363748,1417,26389,17748,0,9364,0,0,54918,Great Smoky Mountain
1017,2020,September,1400171,1054742,10712647,527371,1254,34310,28646,0,10276,0,0,74486,Great Smoky Mountain
1018,2020,October,1739720,1334690,12878222,667345,1351,27085,23123,0,16287,0,0,67846,Great Smoky Mountain
1019,2020,November,1091098,1081022,7672152,540511,845,5014,6407,0,7161,0,0,19427,Great Smoky Mountain
1020,2020,December,777584,1039483,5338430,519742,0,1967,1967,0,2527,0,0,6461,Great Smoky Mountain
1021,2021,January,525801,700114,3613395,350057,0,571,1712,0,2289,0,0,4572,Great Smoky Mountain
1022,2021,February,502459,700097,3419835,350048,0,392,611,0,1472,0,0,2475,Great Smoky Mountain
1023,2021,March,931060,1034390,6557778,517195,370,3627,3627,0,9579,0,0,17203,Great Smoky Mountain
1024,2021,April,1169469,701491,8751995,350746,1185,20784,10829,0,17766,474,0,51038,Great Smoky Mountain
1025,2021,May,1363183,497155,10351272,248578,1414,27009,18735,0,18103,2778,0,68039,Great Smoky Mountain
1026,2021,June,1539247,657436,11736691,328718,1414,31877,28411,0,13324,4571,0,79597,Great Smoky Mountain
1027,2021,July,1730987,1016000,12785854,508000,1477,32157,20048,0,8554,3685,0,65921,Great Smoky Mountain
1028,2021,August,1398161,964000,10245864,482000,1240,23252,14412,0,6741,2939,0,48584,Great Smoky Mountain
1029,2021,September,1355599,994000,9921046,497000,1254,18646,16252,0,8415,1800,0,46367,Great Smoky Mountain
1030,2021,October,1633547,1239000,12092692,619500,1351,22779,22996,0,13286,3317,0,63729,Great Smoky Mountain
1031,2021,November,1155227,996000,8221920,498000,837,7534,11940,0,5907,0,0,26217,Great Smoky Mountain
1032,2021,December,856808,642000,5875586,321000,0,2804,1785,0,2145,0,0,6734,Great Smoky Mountain
